time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
3.0,5.0,0.0,1.71,5.0,1.17,0.04,0.31,0.06,0.0,0.1,0.31,0.08,0.15,0.26,0.06,0.26,0.0,0.31,0.0,0.11,0.0,0.11,0.03,0.03,0.21,0.0,-4.0,-2.57,1.36,4.0,8.0,0.0,0.1,1.0,0.9,0.01,0.02
1.85,38.0,0.0,2.81,38.0,6.53,0.1,0.5,0.08,0.0,0.08,0.5,0.11,0.25,0.03,0.47,0.03,0.02,0.48,0.02,0.34,0.0,0.34,0.05,0.06,0.29,14.0,0.0,11.49,3.59,14.0,16.0,0.01,0.25,3.0,0.84,0.01,0.02
2.17,7.0,0.0,1.8,7.0,1.18,0.05,0.41,0.15,0.0,0.1,0.41,0.08,0.04,0.08,0.33,0.08,0.01,0.4,0.01,0.19,0.0,0.19,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.17,3.0,1.0,1.66,2.0,0.7,0.1,0.5,0.61,0.0,0.2,0.5,0.11,0.09,0.06,0.44,0.05,0.01,0.49,0.01,0.3,0.0,0.3,0.11,0.08,0.15,0.0,-2.0,-1.16,0.92,2.0,2.0,0.0,0.03,1.0,0.97,0.0,0.02
2.36,8.0,0.0,3.0,8.0,2.56,0.05,0.57,0.31,0.0,0.19,0.57,0.18,0.06,0.38,0.2,0.38,0.0,0.57,0.0,0.29,0.0,0.29,0.07,0.08,0.03,4.0,0.0,1.78,1.44,4.0,7.0,0.0,0.19,1.0,0.81,0.01,0.03
1.59,38.0,1.0,5.17,37.0,8.0,0.13,2.67,0.1,0.0,0.36,2.66,0.58,0.0,0.47,2.2,0.47,0.01,2.66,0.01,2.35,0.0,2.34,0.25,0.47,0.03,10.0,0.0,6.0,4.22,10.0,10.0,0.01,0.25,3.0,0.85,0.02,0.05
1.8,10.0,0.0,3.63,10.0,2.82,0.08,0.71,0.13,0.0,0.21,0.71,0.19,0.0,0.29,0.42,0.29,0.01,0.71,0.01,0.38,0.0,0.38,0.08,0.08,0.0,0.0,-8.0,-4.46,2.71,8.0,8.0,0.0,0.2,1.0,0.8,0.01,0.02
2.48,10.0,0.0,2.1,10.0,1.51,0.09,0.5,0.03,0.0,0.13,0.5,0.09,0.03,0.21,0.29,0.21,0.02,0.48,0.02,0.45,0.0,0.45,0.07,0.08,0.07,1.0,0.0,0.91,0.28,1.0,2.0,0.0,0.02,1.0,0.98,0.0,0.0
1.11,4.0,0.0,1.76,4.0,0.83,0.21,2.0,0.2,0.0,0.43,2.0,0.27,0.25,0.23,1.77,0.23,0.03,1.97,0.03,1.67,0.0,1.67,0.18,0.23,0.21,17.0,0.0,11.4,6.09,17.0,18.0,0.02,0.13,1.0,0.87,0.03,0.08
0.95,6.0,1.0,2.44,5.0,1.22,0.16,0.86,0.44,0.01,0.29,0.84,0.2,0.12,0.09,0.77,0.08,0.03,0.83,0.01,0.43,0.0,0.43,0.13,0.12,0.14,5.0,-2.0,0.95,2.69,7.0,9.0,0.01,0.14,1.0,0.86,0.01,0.04
0.81,2.0,0.0,0.87,2.0,0.37,0.08,1.0,0.11,0.0,0.28,1.0,0.29,0.17,0.19,0.81,0.19,0.02,0.98,0.02,1.0,0.0,1.0,0.25,0.29,0.12,0.0,-14.0,-6.58,4.31,14.0,14.0,0.02,0.18,1.0,0.82,0.07,0.2
1.49,14.0,1.0,2.69,13.0,2.39,0.09,2.67,0.16,0.0,0.33,2.66,0.48,0.02,0.08,2.59,0.08,0.03,2.64,0.02,2.49,0.0,2.49,0.38,0.5,0.0,0.0,-5.0,-3.88,1.77,5.0,5.0,0.0,0.1,2.0,0.92,0.01,0.02
1.98,9.0,0.0,2.86,9.0,2.18,0.08,1.13,0.06,0.0,0.3,1.13,0.3,0.02,0.94,0.19,0.94,0.01,1.11,0.01,0.81,0.0,0.81,0.18,0.17,0.12,19.0,0.0,11.09,4.93,19.0,19.0,0.01,0.34,2.0,0.77,0.05,0.15
1.12,4.0,0.0,1.43,4.0,0.71,0.19,4.0,0.19,0.0,0.65,4.0,0.64,0.22,0.15,3.85,0.15,0.04,3.96,0.04,3.0,0.0,3.0,0.4,0.55,0.24,3.0,-1.0,1.42,1.42,4.0,7.0,0.01,0.05,1.0,0.95,0.01,0.06
3.0,8.0,0.0,1.96,8.0,1.51,0.03,0.53,0.08,0.0,0.12,0.53,0.11,0.09,0.19,0.34,0.19,0.0,0.53,0.0,0.33,0.0,0.33,0.07,0.07,0.08,0.0,-2.0,-1.91,0.33,2.0,3.0,0.0,0.04,1.0,0.96,0.0,0.01
1.77,5.0,0.0,1.89,5.0,1.12,0.1,0.71,0.49,0.0,0.22,0.71,0.16,0.13,0.21,0.5,0.21,0.01,0.7,0.01,0.4,0.0,0.4,0.1,0.09,0.15,11.0,0.0,2.81,3.51,11.0,11.0,0.01,0.11,2.0,0.9,0.01,0.04
1.39,8.0,0.0,1.7,8.0,1.59,0.09,1.33,0.12,0.0,0.24,1.33,0.3,0.09,0.33,1.0,0.33,0.01,1.33,0.01,1.0,0.0,1.0,0.24,0.3,0.07,0.0,-3.0,-2.91,0.43,3.0,3.0,0.0,0.04,1.0,0.96,0.01,0.03
1.75,6.0,0.0,2.38,6.0,1.75,0.12,1.0,0.1,0.0,0.29,1.0,0.25,0.09,0.15,0.85,0.15,0.01,0.99,0.01,0.99,0.0,0.99,0.12,0.16,0.1,4.0,-1.0,0.64,1.7,5.0,9.0,0.01,0.1,1.0,0.9,0.01,0.04
2.36,4.0,0.0,1.84,4.0,0.97,0.07,0.75,0.53,0.0,0.22,0.75,0.16,0.03,0.1,0.65,0.1,0.01,0.74,0.01,0.57,0.0,0.57,0.11,0.11,0.09,22.0,0.0,6.51,7.51,22.0,22.0,0.01,0.25,1.0,0.75,0.02,0.05
1.1,15.0,1.0,4.02,14.0,3.65,0.18,1.67,0.1,0.01,0.26,1.66,0.29,0.15,0.68,0.99,0.67,0.05,1.61,0.04,1.07,0.0,1.07,0.12,0.19,0.19,4.0,0.0,1.04,1.55,4.0,4.0,0.0,0.08,2.0,0.94,0.01,0.02
3.0,5.0,1.0,1.73,4.0,0.92,0.05,1.0,0.11,0.0,0.2,1.0,0.17,0.02,0.09,0.91,0.09,0.01,0.99,0.01,0.77,0.0,0.77,0.13,0.13,0.08,9.0,0.0,8.12,2.27,9.0,9.0,0.0,0.09,1.0,0.91,0.01,0.04
2.5,6.0,0.0,1.11,6.0,1.57,0.07,0.38,0.07,0.0,0.07,0.38,0.1,0.49,0.08,0.3,0.08,0.0,0.38,0.0,0.12,0.0,0.12,0.03,0.03,0.6,0.0,-19.0,-12.78,5.17,19.0,25.0,0.01,0.17,1.0,0.83,0.01,0.02
2.55,14.0,0.0,3.71,14.0,3.28,0.17,1.75,0.26,0.0,0.49,1.75,0.47,0.17,0.78,0.97,0.78,0.01,1.74,0.01,1.17,0.0,1.17,0.18,0.21,0.08,0.0,-25.0,-17.86,6.63,25.0,27.0,0.01,0.23,2.0,0.82,0.03,0.07
2.79,3.0,1.0,1.47,2.0,0.65,0.05,0.75,0.58,0.0,0.16,0.75,0.12,0.12,0.08,0.67,0.08,0.02,0.73,0.02,0.63,0.0,0.63,0.09,0.1,0.08,4.0,-2.0,2.37,2.22,6.0,10.0,0.0,0.11,1.0,0.89,0.01,0.03
2.56,6.0,0.0,2.1,6.0,1.34,0.09,1.25,0.46,0.0,0.27,1.25,0.24,0.05,0.22,1.03,0.22,0.01,1.24,0.01,0.95,0.0,0.95,0.17,0.2,0.05,14.0,0.0,7.37,5.45,14.0,14.0,0.01,0.12,1.0,0.88,0.02,0.04
1.68,6.0,0.0,1.3,6.0,0.83,0.1,3.0,0.2,0.0,0.48,3.0,0.47,0.16,0.37,2.63,0.37,0.04,2.96,0.04,2.0,0.0,2.0,0.37,0.45,0.24,7.0,0.0,3.51,1.25,7.0,7.0,0.0,0.05,1.0,0.95,0.02,0.09
2.04,4.0,1.0,1.81,3.0,0.96,0.05,0.57,0.09,0.0,0.19,0.57,0.15,0.04,0.33,0.24,0.33,0.01,0.56,0.0,0.36,0.0,0.36,0.11,0.09,0.07,1.0,0.0,0.88,0.33,1.0,2.0,0.0,0.04,1.0,0.96,0.0,0.02
1.28,28.0,1.0,5.03,27.0,6.58,0.15,2.78,0.1,0.01,0.43,2.77,0.64,0.0,0.95,1.82,0.95,0.03,2.75,0.02,1.93,0.0,1.93,0.29,0.49,0.0,12.0,0.0,8.32,4.11,12.0,13.0,0.01,0.33,3.0,0.82,0.04,0.13
2.73,8.0,0.0,1.15,8.0,1.48,0.08,6.0,0.03,0.0,0.22,6.0,0.63,0.32,0.6,5.4,0.6,0.01,5.99,0.01,6.0,0.0,6.0,0.29,0.85,0.29,12.0,-1.0,7.12,5.69,13.0,14.0,0.01,0.08,2.0,0.93,0.01,0.04
0.95,7.0,0.0,1.24,7.0,1.13,0.21,4.0,0.25,0.0,0.75,4.0,0.86,0.33,0.17,3.83,0.17,0.04,3.96,0.04,3.5,0.0,3.5,0.5,0.79,0.34,14.0,0.0,11.09,3.49,14.0,17.0,0.02,0.1,1.0,0.9,0.06,0.2
1.12,2.0,0.0,1.06,2.0,0.27,0.11,1.0,0.2,0.0,0.34,1.0,0.26,0.17,0.11,0.89,0.11,0.02,0.98,0.02,0.83,0.0,0.83,0.18,0.22,0.15,3.0,0.0,0.89,0.7,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.03
0.88,6.0,1.0,2.34,5.0,1.25,0.16,0.75,0.1,0.0,0.28,0.75,0.17,0.12,0.28,0.47,0.28,0.02,0.73,0.02,0.25,0.0,0.25,0.12,0.08,0.22,1.0,0.0,0.98,0.13,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.02
3.0,10.0,0.0,2.32,10.0,1.82,0.05,1.25,0.23,0.0,0.25,1.25,0.25,0.12,0.51,0.74,0.51,0.01,1.24,0.01,0.92,0.0,0.92,0.14,0.17,0.13,23.0,-15.0,1.66,12.14,38.0,61.0,0.01,0.42,4.0,0.68,0.04,0.08
0.87,40.0,0.0,8.11,40.0,11.27,0.25,2.31,0.22,0.0,0.52,2.31,0.68,0.04,0.47,1.84,0.47,0.01,2.3,0.01,1.11,0.0,1.11,0.27,0.32,0.0,0.0,-11.0,-4.07,4.07,11.0,11.0,0.01,0.41,2.0,0.63,0.02,0.04
3.0,1.0,0.0,0.98,1.0,0.15,0.03,1.0,0.1,0.0,0.18,1.0,0.16,0.1,0.06,0.94,0.06,0.0,1.0,0.0,1.0,0.0,1.0,0.14,0.18,0.1,2.0,-2.0,-0.47,1.0,4.0,6.0,0.0,0.05,1.0,0.95,0.01,0.05
0.26,15.0,1.0,6.27,14.0,4.78,0.52,2.17,0.23,0.03,0.79,2.13,0.64,0.0,0.44,1.72,0.41,0.35,1.82,0.32,0.77,0.05,0.72,0.27,0.22,0.05,1.0,0.0,0.96,0.2,1.0,1.0,0.0,0.05,1.0,0.95,0.0,0.02
2.95,11.0,0.0,1.98,11.0,1.47,0.09,2.0,0.35,0.0,0.25,2.0,0.26,0.04,0.45,1.55,0.45,0.01,1.99,0.01,2.0,0.0,2.0,0.19,0.26,0.07,15.0,-18.0,0.43,8.72,33.0,48.0,0.02,0.35,2.0,0.66,0.04,0.1
2.57,6.0,0.0,1.59,6.0,1.25,0.04,0.71,0.07,0.0,0.17,0.71,0.18,0.07,0.44,0.28,0.44,0.0,0.71,0.0,0.38,0.0,0.38,0.07,0.07,0.12,3.0,-2.0,0.01,1.74,5.0,9.0,0.0,0.13,1.0,0.87,0.01,0.04
2.0,9.0,0.0,1.87,9.0,2.41,0.08,0.56,0.02,0.0,0.11,0.56,0.15,0.21,0.45,0.12,0.45,0.0,0.56,0.0,0.21,0.0,0.21,0.04,0.04,0.14,23.0,0.0,13.37,6.5,23.0,23.0,0.01,0.27,2.0,0.74,0.01,0.03
1.88,28.0,0.0,1.86,28.0,2.77,0.17,8.0,0.19,0.0,0.53,8.0,0.81,0.09,0.63,7.37,0.63,0.03,7.97,0.03,7.96,0.0,7.96,0.48,0.97,0.13,20.0,0.0,14.64,6.24,20.0,20.0,0.01,0.12,3.0,0.89,0.04,0.14
3.0,4.0,0.0,1.74,4.0,1.01,0.04,2.0,0.75,0.0,0.21,2.0,0.28,0.09,0.07,1.93,0.07,0.0,2.0,0.0,1.98,0.0,1.98,0.15,0.35,0.07,0.0,-4.0,-2.84,0.65,4.0,4.0,0.0,0.06,1.0,0.94,0.0,0.01
2.98,5.0,1.0,1.92,4.0,1.03,0.06,0.71,0.73,0.0,0.22,0.71,0.16,0.01,0.07,0.64,0.07,0.0,0.71,0.0,0.49,0.0,0.49,0.12,0.1,0.18,0.0,-1.0,-0.92,0.27,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
2.51,26.0,0.0,1.65,26.0,3.52,0.04,0.2,0.09,0.0,0.07,0.2,0.06,0.21,0.14,0.06,0.14,0.0,0.2,0.0,0.14,0.0,0.14,0.04,0.04,0.18,3.0,0.0,2.57,0.67,3.0,5.0,0.0,0.09,2.0,0.93,0.0,0.01
2.88,12.0,1.0,3.07,11.0,2.63,0.15,2.75,0.09,0.0,0.34,2.75,0.42,0.05,0.43,2.32,0.42,0.02,2.73,0.01,2.13,0.0,2.13,0.22,0.37,0.05,1.0,0.0,0.92,0.27,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
1.64,8.0,0.0,2.86,8.0,2.12,0.09,1.17,0.22,0.0,0.32,1.17,0.3,0.1,0.26,0.91,0.26,0.01,1.16,0.01,0.58,0.0,0.58,0.15,0.12,0.04,0.0,-17.0,-8.8,5.25,17.0,17.0,0.01,0.34,2.0,0.68,0.03,0.06
0.92,49.0,1.0,14.33,48.0,14.94,0.19,0.96,0.08,0.01,0.27,0.95,0.29,0.0,0.96,0.0,0.95,0.05,0.91,0.04,0.5,0.0,0.5,0.18,0.14,0.0,2.0,-3.0,0.92,1.59,5.0,7.0,0.01,0.58,2.0,0.67,0.01,0.02
0.59,4.0,0.0,1.77,4.0,0.99,0.1,4.0,0.16,0.0,0.57,4.0,1.01,0.0,0.47,3.53,0.47,0.06,3.94,0.06,3.86,0.0,3.85,0.93,1.21,0.1,0.0,-3.0,-1.47,1.42,3.0,3.0,0.01,0.09,2.0,0.94,0.03,0.17
3.0,5.0,0.0,1.26,5.0,1.47,0.03,0.5,0.12,0.0,0.08,0.5,0.1,0.35,0.12,0.38,0.12,0.0,0.5,0.0,0.26,0.0,0.26,0.04,0.05,0.36,3.0,-5.0,0.63,2.46,8.0,15.0,0.0,0.14,1.0,0.86,0.01,0.03
1.62,14.0,0.0,3.67,14.0,3.58,0.11,0.88,0.1,0.0,0.24,0.88,0.22,0.08,0.15,0.72,0.15,0.01,0.87,0.01,0.29,0.0,0.29,0.1,0.07,0.15,9.0,0.0,5.3,1.96,9.0,9.0,0.01,0.18,2.0,0.84,0.01,0.03
2.72,9.0,1.0,3.19,8.0,1.77,0.09,4.0,0.44,0.0,0.29,4.0,0.48,0.04,0.11,3.89,0.11,0.01,3.99,0.01,3.8,0.0,3.8,0.26,0.61,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,12.0,1.0,3.26,11.0,3.51,0.04,1.57,0.15,0.0,0.35,1.57,0.48,0.16,0.43,1.14,0.43,0.0,1.57,0.0,0.5,0.0,0.5,0.1,0.13,0.05,2.0,-2.0,0.53,1.51,4.0,6.0,0.0,0.13,1.0,0.87,0.01,0.04
1.37,2.0,0.0,1.1,2.0,0.39,0.08,2.0,0.43,0.0,0.35,2.0,0.33,0.14,0.17,1.83,0.17,0.01,1.99,0.01,1.33,0.0,1.33,0.2,0.24,0.16,0.0,-8.0,-4.83,3.1,8.0,9.0,0.01,0.09,1.0,0.91,0.04,0.12
2.2,25.0,0.0,7.35,25.0,8.01,0.1,1.47,0.16,0.0,0.45,1.47,0.48,0.03,0.64,0.83,0.64,0.0,1.47,0.0,0.93,0.0,0.93,0.24,0.25,0.03,8.0,0.0,6.94,2.33,8.0,8.0,0.0,0.26,3.0,0.84,0.02,0.04
3.0,7.0,0.0,1.64,7.0,1.47,0.04,0.83,0.02,0.0,0.11,0.83,0.14,0.1,0.35,0.48,0.35,0.0,0.83,0.0,0.59,0.0,0.59,0.07,0.1,0.17,4.0,-1.0,1.87,0.89,5.0,16.0,0.0,0.18,2.0,0.84,0.01,0.03
3.0,16.0,0.0,3.7,16.0,3.12,0.04,1.07,0.55,0.0,0.22,1.07,0.21,0.08,0.49,0.57,0.49,0.0,1.06,0.0,0.68,0.0,0.68,0.1,0.11,0.07,14.0,0.0,7.0,3.59,14.0,42.0,0.0,0.37,2.0,0.71,0.02,0.04
1.43,7.0,0.0,2.59,7.0,1.93,0.13,0.88,0.23,0.0,0.32,0.88,0.26,0.1,0.22,0.66,0.22,0.01,0.87,0.01,0.46,0.0,0.46,0.11,0.1,0.12,5.0,0.0,4.24,0.86,5.0,6.0,0.0,0.08,1.0,0.92,0.01,0.03
1.96,40.0,1.0,10.5,39.0,11.48,0.12,0.82,0.05,0.0,0.2,0.81,0.23,0.0,0.63,0.19,0.63,0.01,0.81,0.0,0.45,0.0,0.45,0.16,0.13,0.0,4.0,-5.0,2.43,2.98,9.0,14.0,0.01,0.64,5.0,0.77,0.01,0.03
1.9,5.0,0.0,1.8,5.0,1.28,0.05,0.63,0.2,0.0,0.18,0.63,0.19,0.14,0.32,0.3,0.32,0.01,0.62,0.01,0.5,0.0,0.5,0.09,0.1,0.25,8.0,0.0,5.84,2.91,8.0,8.0,0.0,0.16,2.0,0.86,0.02,0.05
1.71,3.0,0.0,1.48,3.0,0.67,0.05,1.0,0.22,0.0,0.18,1.0,0.17,0.07,0.03,0.97,0.03,0.01,0.99,0.01,0.75,0.0,0.75,0.14,0.18,0.1,0.0,-10.0,-6.38,2.67,10.0,10.0,0.01,0.17,1.0,0.83,0.02,0.05
0.63,40.0,1.0,7.43,39.0,10.83,0.17,0.93,0.07,0.01,0.2,0.92,0.24,0.0,0.93,0.0,0.92,0.26,0.67,0.25,0.44,0.02,0.42,0.15,0.13,0.0,2.0,0.0,0.73,0.68,2.0,2.0,0.0,0.14,1.0,0.86,0.0,0.01
2.04,14.0,0.0,4.06,14.0,3.72,0.14,2.0,0.17,0.0,0.36,2.0,0.39,0.03,0.11,1.89,0.11,0.02,1.98,0.02,1.13,0.0,1.13,0.18,0.2,0.03,1.0,0.0,0.04,0.2,1.0,2.0,0.0,0.03,1.0,0.97,0.0,0.02
1.35,7.0,0.0,2.55,7.0,1.72,0.13,1.4,0.23,0.0,0.31,1.4,0.27,0.06,0.2,1.2,0.2,0.01,1.39,0.01,1.4,0.0,1.4,0.17,0.19,0.09,0.0,-12.0,-9.51,3.42,12.0,12.0,0.01,0.17,2.0,0.87,0.02,0.06
2.28,3.0,0.0,0.92,3.0,0.82,0.03,1.0,0.13,0.0,0.08,1.0,0.13,0.35,0.07,0.93,0.07,0.0,1.0,0.0,1.0,0.0,1.0,0.07,0.16,0.39,5.0,0.0,2.35,2.38,5.0,5.0,0.0,0.06,1.0,0.94,0.01,0.02
1.85,13.0,0.0,3.72,13.0,3.39,0.15,2.0,0.49,0.0,0.46,2.0,0.52,0.01,0.04,1.96,0.04,0.01,1.99,0.01,1.42,0.0,1.42,0.31,0.38,0.06,1.0,-2.0,0.03,0.54,3.0,4.0,0.0,0.05,1.0,0.95,0.0,0.01
0.9,9.0,1.0,3.67,8.0,2.47,0.07,0.4,0.39,0.0,0.17,0.4,0.12,0.0,0.13,0.27,0.13,0.0,0.4,0.0,0.16,0.01,0.15,0.08,0.05,0.06,0.0,-10.0,-6.74,3.35,10.0,10.0,0.01,0.56,2.0,0.5,0.03,0.03
2.63,9.0,1.0,2.52,8.0,2.13,0.05,1.0,0.58,0.0,0.17,1.0,0.19,0.0,0.29,0.71,0.29,0.01,0.99,0.01,0.99,0.0,0.99,0.13,0.19,0.0,7.0,0.0,5.15,1.76,7.0,10.0,0.0,0.19,3.0,0.85,0.01,0.03
0.99,23.0,1.0,6.16,22.0,6.44,0.19,1.35,0.16,0.01,0.37,1.35,0.4,0.0,0.56,0.79,0.55,0.06,1.3,0.05,0.47,0.0,0.46,0.11,0.11,0.07,3.0,0.0,2.59,0.74,3.0,5.0,0.01,0.16,2.0,0.87,0.01,0.03
2.72,5.0,0.0,1.45,5.0,1.09,0.05,0.38,0.07,0.0,0.08,0.38,0.07,0.04,0.13,0.25,0.13,0.01,0.37,0.01,0.32,0.0,0.32,0.06,0.05,0.14,2.0,-2.0,1.0,1.22,4.0,10.0,0.0,0.1,1.0,0.9,0.01,0.02
1.15,3.0,1.0,1.17,2.0,0.44,0.12,2.0,0.15,0.0,0.55,2.0,0.44,0.14,0.14,1.86,0.14,0.02,1.98,0.02,1.75,0.0,1.75,0.38,0.38,0.21,0.0,-1.0,-0.48,0.5,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.05
1.49,31.0,1.0,9.75,30.0,9.16,0.11,0.58,0.13,0.0,0.18,0.58,0.18,0.0,0.16,0.43,0.15,0.01,0.58,0.0,0.44,0.0,0.44,0.12,0.14,0.0,4.0,-1.0,1.18,1.54,5.0,9.0,0.01,0.56,3.0,0.56,0.01,0.02
0.69,7.0,1.0,2.38,6.0,1.68,0.13,6.0,0.27,0.0,0.45,6.0,0.97,0.06,0.06,5.94,0.06,0.07,5.93,0.07,5.77,0.0,5.77,0.51,1.19,0.03,3.0,0.0,1.87,1.22,3.0,3.0,0.0,0.08,1.0,0.92,0.01,0.04
3.0,44.0,1.0,4.47,43.0,9.19,0.03,5.67,0.33,0.0,0.35,5.67,0.92,0.0,0.11,5.56,0.1,0.0,5.66,0.0,5.39,0.0,5.39,0.43,1.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.41,12.0,0.0,3.48,12.0,2.91,0.08,1.67,0.39,0.0,0.25,1.67,0.33,0.0,0.4,1.27,0.4,0.03,1.64,0.03,1.65,0.0,1.65,0.19,0.36,0.03,2.0,0.0,0.97,0.81,2.0,2.0,0.0,0.06,1.0,0.94,0.0,0.01
1.23,12.0,0.0,4.13,12.0,3.06,0.2,1.33,0.16,0.0,0.42,1.33,0.33,0.05,0.25,1.08,0.25,0.04,1.3,0.04,0.64,0.0,0.64,0.16,0.13,0.03,19.0,-2.0,8.85,7.13,21.0,24.0,0.02,0.39,2.0,0.64,0.04,0.06
3.0,11.0,0.0,2.25,11.0,2.07,0.03,0.82,0.05,0.0,0.12,0.82,0.15,0.0,0.47,0.35,0.47,0.01,0.81,0.01,0.43,0.0,0.43,0.06,0.07,0.04,0.0,-12.0,-8.45,2.35,12.0,12.0,0.0,0.16,3.0,0.89,0.01,0.04
3.0,6.0,0.0,1.04,6.0,1.09,0.01,0.38,0.03,0.0,0.05,0.38,0.07,0.1,0.27,0.1,0.27,0.0,0.37,0.0,0.2,0.0,0.2,0.04,0.04,0.08,11.0,-4.0,6.02,4.32,15.0,24.0,0.0,0.17,2.0,0.84,0.01,0.03
3.0,33.0,0.0,1.98,33.0,4.65,0.06,1.43,0.06,0.0,0.13,1.43,0.27,0.48,0.55,0.88,0.55,0.0,1.43,0.0,0.93,0.0,0.93,0.08,0.17,0.45,11.0,0.0,9.64,2.76,11.0,11.0,0.0,0.12,4.0,0.94,0.01,0.03
1.56,5.0,0.0,1.63,5.0,1.63,0.07,0.36,0.08,0.0,0.1,0.36,0.1,0.08,0.21,0.15,0.21,0.01,0.35,0.01,0.22,0.0,0.22,0.05,0.04,0.29,11.0,0.0,8.61,3.18,11.0,12.0,0.01,0.18,2.0,0.83,0.01,0.03
1.84,15.0,1.0,6.2,14.0,4.58,0.03,0.14,0.2,0.0,0.05,0.14,0.05,0.0,0.11,0.04,0.11,0.0,0.14,0.0,0.04,0.01,0.04,0.02,0.01,0.0,4.0,0.0,1.55,1.3,4.0,4.0,0.0,0.4,1.0,0.6,0.0,0.0
2.06,3.0,0.0,1.18,3.0,0.89,0.05,0.2,0.39,0.0,0.07,0.2,0.05,0.16,0.07,0.13,0.07,0.01,0.19,0.01,0.09,0.0,0.09,0.03,0.03,0.21,2.0,-7.0,-2.11,3.37,9.0,13.0,0.01,0.15,2.0,0.87,0.01,0.03
3.0,4.0,0.0,1.32,4.0,1.26,0.05,1.0,0.12,0.0,0.1,1.0,0.14,0.23,0.03,0.97,0.03,0.0,1.0,0.0,1.0,0.0,1.0,0.08,0.17,0.24,0.0,-4.0,-3.86,0.62,4.0,4.0,0.0,0.03,1.0,0.97,0.0,0.02
2.41,8.0,0.0,2.42,8.0,2.32,0.07,1.0,0.05,0.0,0.16,1.0,0.19,0.08,0.38,0.62,0.38,0.0,1.0,0.0,0.63,0.0,0.63,0.07,0.11,0.19,4.0,-1.0,2.82,1.6,5.0,6.0,0.0,0.09,1.0,0.91,0.01,0.02
1.46,5.0,0.0,1.04,5.0,0.45,0.15,3.0,0.49,0.0,0.42,3.0,0.36,0.2,0.33,2.67,0.33,0.03,2.97,0.03,2.5,0.0,2.5,0.26,0.33,0.17,5.0,-1.0,2.4,2.03,6.0,11.0,0.01,0.05,1.0,0.95,0.01,0.1
1.31,5.0,0.0,1.74,5.0,1.34,0.07,1.0,0.24,0.0,0.14,1.0,0.16,0.04,0.03,0.97,0.03,0.0,1.0,0.0,1.0,0.0,1.0,0.13,0.2,0.19,0.0,-9.0,-6.18,2.56,9.0,11.0,0.01,0.22,1.0,0.78,0.02,0.07
1.31,3.0,0.0,1.09,3.0,0.39,0.1,2.0,0.3,0.0,0.31,2.0,0.29,0.16,0.32,1.68,0.32,0.02,1.98,0.02,1.67,0.0,1.67,0.21,0.27,0.17,0.0,-10.0,-3.98,3.37,10.0,10.0,0.01,0.08,1.0,0.92,0.02,0.08
2.32,13.0,1.0,4.73,12.0,3.42,0.17,1.22,0.33,0.0,0.44,1.22,0.34,0.04,0.57,0.66,0.57,0.01,1.21,0.01,0.69,0.0,0.69,0.17,0.15,0.04,8.0,0.0,4.91,3.53,8.0,8.0,0.0,0.1,2.0,0.92,0.01,0.03
1.13,5.0,1.0,1.86,4.0,0.9,0.08,2.0,0.14,0.01,0.32,1.99,0.55,0.0,0.09,1.91,0.08,0.02,1.98,0.01,1.97,0.0,1.96,0.48,0.69,0.04,0.0,-2.0,-1.64,0.77,2.0,2.0,0.0,0.04,2.0,0.98,0.0,0.02
1.28,18.0,0.0,6.9,18.0,5.46,0.17,1.13,0.32,0.0,0.42,1.13,0.36,0.03,0.61,0.52,0.61,0.02,1.11,0.02,0.65,0.0,0.65,0.15,0.15,0.03,0.0,-28.0,-19.81,8.7,28.0,30.0,0.02,0.97,4.0,0.42,0.06,0.08
1.48,12.0,1.0,4.98,11.0,3.23,0.16,0.71,0.15,0.0,0.29,0.7,0.2,0.09,0.1,0.6,0.1,0.01,0.69,0.01,0.29,0.0,0.29,0.09,0.08,0.07,0.0,-13.0,-9.27,3.97,13.0,13.0,0.01,0.28,3.0,0.77,0.02,0.03
2.99,3.0,0.0,0.94,3.0,0.71,0.04,0.29,0.42,0.0,0.05,0.29,0.05,0.09,0.03,0.26,0.03,0.01,0.28,0.01,0.27,0.0,0.27,0.04,0.04,0.14,2.0,0.0,0.83,0.51,2.0,7.0,0.0,0.06,1.0,0.94,0.0,0.02
