time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
0.49,4.0,0.0,1.69,4.0,0.96,0.18,0.5,0.1,0.0,0.21,0.5,0.12,0.37,0.33,0.17,0.33,0.04,0.46,0.04,0.32,0.0,0.32,0.07,0.07,0.38,1.0,0.0,0.67,0.47,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.02
1.04,9.0,0.0,2.03,9.0,1.88,0.07,0.67,0.32,0.0,0.17,0.67,0.19,0.0,0.02,0.65,0.02,0.05,0.62,0.05,0.59,0.0,0.59,0.15,0.17,0.03,0.0,-6.0,-4.62,1.51,6.0,6.0,0.01,0.16,1.0,0.84,0.01,0.02
0.93,16.0,1.0,3.4,15.0,3.49,0.13,0.94,0.29,0.01,0.22,0.94,0.21,0.03,0.04,0.9,0.04,0.01,0.93,0.01,0.38,0.0,0.38,0.09,0.09,0.0,0.0,-8.0,-6.58,2.35,8.0,8.0,0.01,0.23,2.0,0.83,0.01,0.03
3.0,13.58,0.0,2.13,13.58,2.74,0.05,0.89,0.05,0.0,0.13,0.89,0.17,0.14,0.56,0.33,0.56,0.0,0.89,0.0,0.44,0.0,0.44,0.05,0.07,0.11,1.25,-9.0,-0.69,2.28,10.25,25.0,0.01,0.27,2.66,0.59,0.01,0.03
0.99,7.0,0.0,2.57,7.0,2.01,0.11,1.0,0.71,0.0,0.32,1.0,0.29,0.22,0.16,0.84,0.16,0.01,0.99,0.01,1.0,0.0,1.0,0.14,0.2,0.2,8.0,0.0,3.21,2.85,8.0,8.0,0.01,0.19,2.0,0.83,0.02,0.05
2.65,18.0,0.0,2.65,18.0,3.02,0.09,1.14,0.07,0.0,0.16,1.14,0.2,0.26,0.55,0.59,0.55,0.0,1.14,0.0,0.83,0.0,0.83,0.06,0.12,0.31,7.0,-20.0,-9.99,9.89,27.0,36.0,0.01,0.41,2.0,0.64,0.02,0.04
0.5,8.0,1.0,2.24,7.0,1.9,0.19,1.14,0.12,0.02,0.27,1.12,0.26,0.0,0.6,0.54,0.58,0.05,1.09,0.04,0.5,0.01,0.49,0.13,0.13,0.1,5.0,-1.0,0.51,2.19,6.0,7.0,0.01,0.17,2.0,0.86,0.02,0.05
3.0,14.0,0.0,1.1,14.0,2.21,0.04,1.67,0.12,0.0,0.16,1.67,0.34,0.62,0.36,1.31,0.36,0.0,1.66,0.0,1.67,0.0,1.67,0.14,0.29,0.59,9.0,-2.0,5.06,4.01,11.0,17.0,0.0,0.07,2.0,0.94,0.01,0.05
3.0,8.0,0.0,1.39,8.0,1.2,0.06,4.0,0.42,0.0,0.33,4.0,0.46,0.04,0.22,3.78,0.22,0.01,3.99,0.01,3.95,0.0,3.95,0.32,0.55,0.05,3.0,-2.0,1.57,1.48,5.0,7.0,0.0,0.05,1.0,0.95,0.01,0.05
1.38,4.0,1.0,1.55,3.0,0.73,0.07,0.5,0.38,0.01,0.15,0.49,0.11,0.0,0.05,0.45,0.04,0.03,0.47,0.03,0.39,0.0,0.39,0.08,0.08,0.11,0.0,-12.0,-6.38,2.55,12.0,12.0,0.01,0.19,2.0,0.83,0.02,0.05
2.88,13.91,0.0,2.17,13.91,2.19,0.04,0.63,0.06,0.0,0.13,0.63,0.14,0.0,0.49,0.15,0.49,0.0,0.63,0.0,0.26,0.0,0.26,0.05,0.06,0.0,0.0,-2.68,-0.99,0.76,2.68,7.07,0.0,0.15,0.98,0.72,0.01,0.01
3.0,6.0,0.0,0.95,6.0,1.05,0.03,0.4,0.03,0.0,0.06,0.4,0.07,0.19,0.24,0.16,0.24,0.0,0.4,0.0,0.33,0.0,0.33,0.04,0.04,0.26,16.0,0.0,8.07,3.85,16.0,36.0,0.0,0.16,3.0,0.86,0.01,0.03
2.94,28.0,1.0,6.0,27.0,6.19,0.13,1.75,0.12,0.0,0.36,1.75,0.38,0.02,0.84,0.91,0.84,0.01,1.74,0.01,0.87,0.0,0.87,0.14,0.17,0.02,21.0,0.0,14.06,8.29,21.0,21.0,0.01,0.32,4.0,0.82,0.02,0.05
2.7,16.0,0.0,1.72,16.0,3.55,0.07,3.0,0.2,0.0,0.23,3.0,0.49,0.29,0.34,2.66,0.34,0.0,3.0,0.0,3.0,0.0,3.0,0.17,0.46,0.19,0.0,-29.0,-24.68,6.77,29.0,29.0,0.01,0.27,3.0,0.83,0.03,0.08
2.53,9.0,1.0,2.42,8.0,1.92,0.07,0.56,0.38,0.0,0.15,0.56,0.12,0.06,0.08,0.48,0.08,0.02,0.54,0.02,0.24,0.0,0.24,0.07,0.05,0.01,2.0,0.0,0.99,0.63,2.0,4.0,0.0,0.05,2.0,0.96,0.0,0.02
3.0,11.0,0.0,3.19,11.0,2.38,0.06,2.0,0.74,0.0,0.41,2.0,0.37,0.07,0.08,1.92,0.08,0.0,2.0,0.0,2.0,0.0,2.0,0.2,0.27,0.14,0.0,-10.0,-6.61,2.02,10.0,16.0,0.0,0.11,1.0,0.89,0.01,0.04
1.68,8.0,1.0,2.03,7.0,1.32,0.11,7.0,0.66,0.0,0.35,7.0,0.77,0.03,0.31,6.69,0.3,0.01,6.99,0.01,6.88,0.0,6.88,0.38,1.04,0.02,3.0,-8.0,-4.79,3.83,11.0,19.0,0.01,0.21,2.0,0.81,0.04,0.21
1.59,4.0,0.0,1.35,4.0,0.78,0.04,1.5,0.15,0.0,0.19,1.5,0.26,0.04,0.04,1.46,0.04,0.01,1.49,0.01,1.42,0.0,1.42,0.21,0.32,0.04,0.0,-2.0,-1.53,0.79,2.0,4.0,0.0,0.08,1.0,0.92,0.01,0.03
0.69,6.0,1.0,2.52,5.0,1.59,0.08,0.38,0.52,0.01,0.14,0.37,0.1,0.15,0.03,0.34,0.03,0.16,0.21,0.15,0.33,0.0,0.33,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.58,11.0,0.0,3.72,11.0,3.23,0.13,1.43,0.23,0.0,0.44,1.43,0.43,0.27,0.17,1.26,0.17,0.01,1.42,0.01,0.44,0.0,0.44,0.09,0.1,0.22,31.0,0.0,24.41,8.48,31.0,31.0,0.02,0.54,3.0,0.68,0.06,0.11
1.77,9.0,0.0,3.38,9.0,2.59,0.13,1.29,0.09,0.0,0.42,1.29,0.39,0.06,0.18,1.11,0.18,0.01,1.27,0.01,0.83,0.0,0.83,0.15,0.18,0.05,15.0,0.0,9.21,4.33,15.0,15.0,0.01,0.23,1.0,0.77,0.03,0.05
1.18,2.0,0.0,1.07,2.0,0.33,0.17,2.0,0.13,0.0,0.4,2.0,0.34,0.13,0.27,1.73,0.27,0.13,1.87,0.13,1.8,0.0,1.8,0.32,0.35,0.15,19.0,0.0,13.4,4.7,19.0,19.0,0.02,0.1,1.0,0.9,0.04,0.14
2.2,4.0,0.0,1.15,4.0,1.09,0.04,0.27,0.4,0.0,0.06,0.27,0.07,0.25,0.11,0.16,0.11,0.0,0.26,0.0,0.2,0.0,0.2,0.04,0.05,0.22,8.0,0.0,5.8,1.35,8.0,8.0,0.0,0.12,2.0,0.91,0.0,0.02
3.0,5.0,0.0,1.28,5.0,0.67,0.06,2.0,0.09,0.0,0.48,2.0,0.42,0.2,0.39,1.61,0.39,0.02,1.98,0.02,2.0,0.0,2.0,0.3,0.36,0.22,12.0,0.0,3.84,2.93,12.0,19.0,0.01,0.11,2.0,0.9,0.03,0.12
0.77,6.0,1.0,2.52,5.0,1.39,0.17,0.86,0.31,0.01,0.29,0.84,0.21,0.1,0.13,0.72,0.12,0.11,0.75,0.09,0.61,0.0,0.61,0.19,0.14,0.12,0.0,-12.0,-7.36,3.57,12.0,20.0,0.03,0.38,3.0,0.75,0.05,0.09
1.04,11.0,0.0,1.33,11.0,1.26,0.25,4.0,0.61,0.0,0.68,4.0,0.55,0.2,0.31,3.69,0.31,0.03,3.97,0.03,3.7,0.0,3.7,0.44,0.52,0.2,6.0,0.0,1.93,1.73,6.0,6.0,0.01,0.03,1.0,0.97,0.02,0.13
2.07,34.0,0.0,5.71,34.0,8.93,0.09,2.0,0.15,0.0,0.4,2.0,0.58,0.06,1.13,0.87,1.13,0.0,2.0,0.0,1.59,0.0,1.59,0.23,0.33,0.03,4.0,0.0,0.89,1.06,4.0,4.0,0.0,0.12,1.0,0.88,0.01,0.02
1.7,6.0,0.0,1.84,6.0,1.54,0.05,0.75,0.06,0.0,0.19,0.75,0.18,0.09,0.63,0.13,0.63,0.0,0.75,0.0,0.43,0.0,0.43,0.11,0.09,0.11,28.0,0.0,18.7,6.42,28.0,28.0,0.02,0.57,3.0,0.57,0.06,0.08
1.55,5.0,0.0,1.65,5.0,0.84,0.08,0.5,0.08,0.0,0.16,0.5,0.11,0.13,0.15,0.35,0.15,0.04,0.46,0.04,0.33,0.0,0.33,0.1,0.09,0.09,36.0,0.0,20.83,10.18,36.0,36.0,0.02,0.51,2.0,0.52,0.05,0.07
1.35,17.0,1.0,5.76,16.0,4.48,0.18,1.67,0.17,0.0,0.56,1.66,0.46,0.02,0.57,1.1,0.56,0.01,1.66,0.0,0.47,0.0,0.47,0.16,0.12,0.07,11.0,0.0,7.65,3.29,11.0,11.0,0.01,0.26,2.0,0.79,0.03,0.05
3.0,9.0,0.0,1.65,9.0,1.38,0.04,2.5,0.07,0.0,0.19,2.5,0.33,0.05,0.36,2.14,0.36,0.0,2.5,0.0,2.1,0.0,2.1,0.13,0.29,0.07,14.0,0.0,9.65,2.64,14.0,14.0,0.0,0.14,2.0,0.88,0.01,0.06
3.0,10.0,0.0,2.24,10.0,2.16,0.06,1.43,0.07,0.0,0.25,1.43,0.3,0.07,0.38,1.05,0.38,0.0,1.42,0.0,0.67,0.0,0.67,0.11,0.11,0.1,11.0,0.0,10.04,2.67,11.0,14.0,0.0,0.12,3.0,0.91,0.01,0.05
2.13,45.0,0.0,3.83,45.0,7.11,0.09,2.37,0.15,0.0,0.28,2.37,0.5,0.02,0.06,2.31,0.06,0.0,2.36,0.0,2.04,0.0,2.04,0.22,0.38,0.0,15.0,0.0,8.06,3.85,15.0,22.0,0.01,0.46,6.0,0.73,0.03,0.07
2.58,28.0,1.0,3.67,27.0,4.85,0.1,1.87,0.07,0.0,0.29,1.87,0.37,0.03,0.96,0.91,0.95,0.01,1.86,0.01,1.08,0.0,1.08,0.18,0.19,0.0,5.0,0.0,3.28,1.5,5.0,5.0,0.0,0.07,2.0,0.94,0.01,0.03
1.97,11.0,0.0,2.33,11.0,1.6,0.1,0.61,0.02,0.0,0.14,0.61,0.1,0.0,0.14,0.47,0.14,0.01,0.6,0.01,0.58,0.0,0.58,0.04,0.07,0.0,7.99,0.0,5.15,2.28,7.99,14.01,0.01,0.17,0.75,0.54,0.01,0.01
1.58,14.0,1.0,4.66,13.0,4.57,0.1,1.09,0.09,0.0,0.29,1.09,0.3,0.06,0.32,0.77,0.32,0.01,1.08,0.0,0.72,0.0,0.72,0.07,0.13,0.09,0.0,-3.0,-2.58,0.98,3.0,3.0,0.0,0.09,1.0,0.91,0.01,0.02
1.76,9.0,1.0,3.05,8.0,2.13,0.1,0.5,0.1,0.0,0.18,0.5,0.13,0.07,0.29,0.21,0.28,0.01,0.49,0.01,0.15,0.0,0.15,0.05,0.03,0.07,6.0,0.0,5.08,1.94,6.0,10.0,0.01,0.17,4.0,0.88,0.01,0.02
1.53,9.0,1.0,2.84,8.0,2.17,0.14,1.67,0.08,0.0,0.35,1.66,0.34,0.16,0.23,1.44,0.23,0.01,1.65,0.01,1.33,0.0,1.33,0.14,0.22,0.2,6.0,0.0,2.65,1.84,6.0,9.0,0.01,0.12,1.0,0.88,0.01,0.04
2.64,6.0,0.0,1.2,6.0,0.78,0.06,2.0,0.07,0.0,0.37,2.0,0.41,0.1,0.53,1.47,0.53,0.01,1.99,0.01,1.67,0.0,1.67,0.25,0.32,0.13,1.0,-4.0,-0.61,1.07,5.0,8.0,0.0,0.07,1.0,0.93,0.01,0.09
0.77,4.0,0.0,1.17,4.0,0.51,0.19,2.0,0.29,0.0,0.48,2.0,0.36,0.21,0.18,1.82,0.18,0.04,1.96,0.04,1.5,0.0,1.5,0.25,0.29,0.28,5.0,0.0,3.68,1.33,5.0,5.0,0.01,0.04,1.0,0.96,0.03,0.16
3.0,6.0,0.0,1.8,6.0,0.94,0.05,0.63,0.18,0.0,0.21,0.63,0.13,0.09,0.19,0.44,0.19,0.01,0.61,0.01,0.35,0.0,0.35,0.11,0.09,0.1,24.0,0.0,17.07,8.15,24.0,28.0,0.01,0.25,2.0,0.83,0.03,0.07
2.13,8.0,0.0,1.54,8.0,1.03,0.11,3.0,0.15,0.0,0.62,3.0,0.51,0.33,0.26,2.74,0.26,0.01,2.99,0.01,2.5,0.0,2.5,0.26,0.37,0.3,18.0,0.0,8.24,4.79,18.0,18.0,0.01,0.12,1.0,0.88,0.04,0.12
3.0,11.0,0.0,1.39,11.0,2.32,0.07,4.5,0.11,0.0,0.25,4.5,0.5,0.3,0.42,4.08,0.42,0.01,4.49,0.01,4.5,0.0,4.5,0.25,0.58,0.32,0.0,-12.0,-7.3,4.28,12.0,14.0,0.0,0.08,1.0,0.92,0.02,0.09
2.48,8.0,0.0,2.67,8.0,1.82,0.08,0.5,0.01,0.0,0.17,0.5,0.12,0.1,0.15,0.35,0.15,0.01,0.49,0.01,0.41,0.0,0.41,0.07,0.07,0.07,10.0,-3.0,2.59,4.47,13.0,16.0,0.01,0.22,2.0,0.79,0.01,0.03
1.04,3.0,1.0,1.15,2.0,0.38,0.12,1.0,0.16,0.0,0.37,1.0,0.24,0.23,0.09,0.91,0.09,0.02,0.98,0.02,0.67,0.0,0.67,0.17,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.15,5.0,1.0,1.13,4.0,0.58,0.08,2.0,0.75,0.0,0.3,2.0,0.31,0.12,0.09,1.91,0.09,0.01,1.99,0.01,1.86,0.0,1.86,0.23,0.34,0.1,5.0,0.0,3.01,1.8,5.0,5.0,0.0,0.06,1.0,0.94,0.01,0.06
1.15,6.0,0.0,2.52,6.0,1.47,0.16,2.5,0.46,0.0,0.43,2.5,0.46,0.0,0.2,2.3,0.2,0.01,2.49,0.01,2.19,0.02,2.17,0.44,0.48,0.09,7.0,0.0,3.71,2.13,7.0,7.0,0.01,0.1,1.0,0.9,0.02,0.05
2.04,10.0,0.0,2.23,10.0,2.45,0.1,0.63,0.37,0.0,0.15,0.63,0.17,0.11,0.02,0.61,0.02,0.01,0.61,0.01,0.51,0.0,0.51,0.11,0.12,0.05,0.0,-36.0,-25.62,11.37,36.0,36.0,0.02,0.41,3.0,0.7,0.03,0.06
2.04,9.0,0.0,2.49,9.0,2.1,0.09,0.75,0.47,0.0,0.19,0.75,0.18,0.07,0.1,0.65,0.1,0.08,0.67,0.08,0.45,0.0,0.45,0.06,0.07,0.01,0.0,-106.0,-48.96,38.74,106.0,120.0,0.06,1.67,16.0,0.47,0.13,0.26
3.0,6.0,0.0,1.83,6.0,1.24,0.03,1.0,0.79,0.0,0.2,1.0,0.19,0.04,0.25,0.75,0.25,0.01,0.99,0.01,1.0,0.0,1.0,0.09,0.12,0.14,0.0,-5.0,-1.91,1.85,5.0,9.0,0.0,0.06,1.0,0.94,0.01,0.02
2.3,13.0,0.0,2.27,13.0,2.31,0.07,1.0,0.44,0.0,0.14,1.0,0.17,0.06,0.38,0.62,0.38,0.02,0.98,0.02,0.92,0.0,0.92,0.1,0.16,0.03,16.0,0.0,9.01,5.12,16.0,31.0,0.01,0.44,2.0,0.61,0.02,0.03
3.0,7.0,0.0,1.63,7.0,1.42,0.05,1.17,0.09,0.0,0.18,1.17,0.21,0.13,0.05,1.12,0.05,0.0,1.16,0.0,0.6,0.0,0.6,0.09,0.1,0.13,0.0,-3.0,-2.78,0.64,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.02
1.33,16.0,0.0,1.59,16.0,3.43,0.1,12.0,0.28,0.0,0.49,12.0,1.63,0.44,0.0,12.0,0.0,0.01,11.99,0.01,12.0,0.0,12.0,0.83,2.18,0.4,0.0,-3.0,-0.57,1.04,3.0,3.0,0.0,0.04,1.0,0.96,0.01,0.06
1.22,7.0,1.0,2.3,6.0,1.66,0.09,4.0,0.13,0.0,0.62,4.0,1.02,0.0,0.16,3.84,0.16,0.02,3.98,0.02,3.88,0.0,3.87,1.04,1.23,0.07,0.0,-6.0,-3.56,1.47,6.0,6.0,0.0,0.13,1.0,0.87,0.05,0.21
1.43,11.0,1.0,3.37,10.0,2.92,0.12,1.38,0.21,0.0,0.39,1.37,0.4,0.04,0.16,1.21,0.16,0.01,1.36,0.01,0.42,0.0,0.42,0.14,0.11,0.16,32.0,0.0,23.11,11.12,32.0,32.0,0.02,0.62,3.0,0.62,0.08,0.11
3.0,11.0,0.0,2.56,11.0,3.21,0.07,1.22,0.02,0.0,0.16,1.22,0.22,0.1,0.7,0.52,0.7,0.0,1.22,0.0,0.7,0.0,0.7,0.07,0.1,0.14,27.0,0.0,22.4,4.83,27.0,40.0,0.01,0.43,4.0,0.71,0.03,0.06
0.99,2.0,0.0,1.02,2.0,0.19,0.11,1.0,0.26,0.0,0.23,1.0,0.17,0.05,0.16,0.84,0.16,0.05,0.95,0.05,0.91,0.0,0.91,0.18,0.18,0.09,8.0,0.0,2.04,2.54,8.0,8.0,0.01,0.07,1.0,0.93,0.01,0.06
1.25,4.0,0.0,1.53,4.0,0.76,0.08,0.43,0.74,0.0,0.16,0.43,0.1,0.11,0.04,0.39,0.04,0.01,0.42,0.01,0.3,0.0,0.3,0.08,0.07,0.2,2.0,0.0,1.03,0.53,2.0,4.0,0.0,0.06,1.0,0.94,0.0,0.02
1.93,12.0,0.0,1.0,12.0,1.96,0.06,1.67,0.06,0.0,0.1,1.67,0.23,0.52,0.17,1.49,0.17,0.0,1.67,0.0,1.5,0.0,1.5,0.09,0.22,0.51,4.0,0.0,3.58,1.08,4.0,4.0,0.0,0.03,1.0,0.97,0.0,0.02
3.0,6.0,0.0,1.92,6.0,1.1,0.08,3.0,0.15,0.0,0.5,3.0,0.57,0.08,0.69,2.31,0.69,0.01,2.99,0.01,2.57,0.0,2.57,0.37,0.58,0.11,9.0,0.0,5.41,2.61,9.0,9.0,0.0,0.07,1.0,0.93,0.01,0.05
3.0,3.0,0.0,1.26,3.0,0.53,0.05,1.0,0.21,0.0,0.27,1.0,0.19,0.16,0.16,0.84,0.16,0.01,0.99,0.01,0.8,0.0,0.8,0.15,0.16,0.18,0.0,-12.0,-7.67,3.38,12.0,12.0,0.0,0.08,1.0,0.92,0.02,0.06
2.06,28.0,1.0,3.99,27.0,4.57,0.16,2.4,0.36,0.0,0.26,2.4,0.35,0.06,0.07,2.33,0.07,0.04,2.36,0.03,1.88,0.0,1.88,0.18,0.32,0.09,8.0,0.0,4.39,2.73,8.0,11.0,0.01,0.13,2.0,0.89,0.01,0.03
2.23,19.0,1.0,3.89,18.0,4.8,0.12,2.11,0.13,0.01,0.37,2.11,0.51,0.0,0.38,1.74,0.37,0.02,2.09,0.01,0.91,0.01,0.9,0.17,0.17,0.0,14.0,0.0,8.43,4.52,14.0,23.0,0.01,0.32,4.0,0.8,0.03,0.07
0.78,23.0,1.0,4.68,22.0,4.44,0.25,0.87,0.07,0.01,0.27,0.85,0.22,0.05,0.67,0.2,0.65,0.05,0.82,0.03,0.68,0.0,0.68,0.1,0.12,0.03,23.0,0.0,15.83,6.55,23.0,23.0,0.03,0.56,3.0,0.63,0.03,0.05
0.72,11.0,0.0,3.88,11.0,3.3,0.22,1.38,0.28,0.0,0.46,1.38,0.44,0.15,0.08,1.3,0.08,0.07,1.3,0.07,0.44,0.0,0.44,0.12,0.11,0.05,0.0,-7.0,-4.2,1.04,7.0,7.0,0.01,0.17,2.0,0.85,0.01,0.04
1.97,6.0,1.0,2.35,5.0,1.08,0.09,2.0,0.58,0.0,0.35,2.0,0.33,0.04,0.25,1.75,0.25,0.01,1.99,0.01,1.67,0.0,1.67,0.32,0.36,0.03,0.0,-3.0,-1.22,0.73,3.0,3.0,0.0,0.04,1.0,0.96,0.0,0.02
1.4,13.0,0.0,3.7,13.0,4.07,0.11,2.0,0.63,0.0,0.52,2.0,0.58,0.07,0.96,1.04,0.96,0.0,2.0,0.0,2.0,0.0,2.0,0.34,0.47,0.07,8.0,0.0,6.36,2.98,8.0,8.0,0.01,0.19,2.0,0.84,0.02,0.06
1.34,21.0,0.0,1.78,21.0,2.65,0.12,3.0,0.14,0.0,0.54,3.0,0.58,0.04,0.4,2.6,0.4,0.01,2.99,0.01,2.0,0.0,2.0,0.38,0.44,0.16,0.0,-3.0,-2.03,1.22,3.0,4.0,0.0,0.04,1.0,0.96,0.01,0.06
3.0,7.0,1.0,2.26,6.0,1.75,0.03,1.0,0.34,0.0,0.26,1.0,0.26,0.07,0.15,0.85,0.14,0.0,1.0,0.0,0.96,0.0,0.96,0.13,0.16,0.11,1.0,-3.0,-1.02,1.4,4.0,9.0,0.0,0.1,1.0,0.9,0.01,0.04
0.55,4.0,0.0,1.81,4.0,0.87,0.17,0.44,0.85,0.0,0.22,0.44,0.11,0.06,0.12,0.33,0.12,0.06,0.39,0.06,0.32,0.0,0.32,0.08,0.07,0.22,5.0,0.0,2.94,0.59,5.0,5.0,0.01,0.09,1.0,0.91,0.01,0.03
2.57,16.0,0.0,3.84,16.0,3.57,0.07,0.94,0.14,0.0,0.24,0.94,0.23,0.04,0.17,0.77,0.17,0.0,0.94,0.0,0.51,0.0,0.51,0.12,0.13,0.0,19.0,0.0,14.56,5.6,19.0,25.0,0.01,0.51,4.0,0.65,0.03,0.05
3.0,6.0,0.0,0.98,6.0,1.44,0.04,0.4,0.03,0.0,0.06,0.4,0.09,0.34,0.23,0.17,0.23,0.0,0.4,0.0,0.15,0.0,0.15,0.03,0.03,0.45,1.0,-8.0,-4.03,2.26,9.0,20.0,0.0,0.11,1.0,0.89,0.01,0.02
3.0,3.0,0.0,1.46,3.0,0.67,0.05,0.5,0.24,0.0,0.15,0.5,0.11,0.18,0.09,0.41,0.09,0.0,0.5,0.0,0.32,0.0,0.32,0.06,0.07,0.15,0.0,-3.0,-0.76,0.96,3.0,6.0,0.0,0.04,1.0,0.96,0.0,0.02
1.02,10.0,1.0,3.47,9.0,2.48,0.17,0.59,0.24,0.02,0.21,0.56,0.15,0.06,0.27,0.31,0.25,0.04,0.55,0.01,0.4,0.0,0.4,0.1,0.11,0.04,0.0,-6.0,-1.71,2.26,6.0,6.0,0.01,0.12,2.0,0.9,0.01,0.02
1.22,7.0,1.0,2.48,6.0,1.91,0.09,1.0,0.61,0.01,0.17,0.99,0.19,0.02,0.27,0.73,0.26,0.01,0.99,0.01,0.95,0.0,0.95,0.11,0.21,0.0,13.0,0.0,8.84,3.11,13.0,13.0,0.01,0.3,2.0,0.77,0.02,0.04
3.0,11.0,0.0,2.65,11.0,2.24,0.06,1.5,0.01,0.0,0.24,1.5,0.28,0.04,0.67,0.83,0.67,0.0,1.5,0.0,0.94,0.0,0.94,0.1,0.13,0.05,8.0,-7.0,1.38,4.85,15.0,27.0,0.0,0.19,2.0,0.81,0.01,0.03
1.68,4.0,0.0,1.14,4.0,0.54,0.09,2.0,0.15,0.0,0.37,2.0,0.37,0.18,0.05,1.95,0.05,0.01,1.99,0.01,1.75,0.0,1.75,0.23,0.28,0.17,6.0,-3.0,2.99,2.22,9.0,15.0,0.01,0.11,1.0,0.89,0.02,0.08
3.0,6.0,0.0,1.47,6.0,1.52,0.05,0.5,0.18,0.0,0.09,0.5,0.1,0.14,0.23,0.27,0.23,0.0,0.5,0.0,0.26,0.0,0.26,0.05,0.05,0.16,0.0,-39.0,-32.79,7.64,39.0,56.0,0.01,0.29,2.0,0.73,0.01,0.03
2.88,10.0,0.0,2.33,10.0,1.66,0.05,0.75,0.42,0.0,0.23,0.75,0.14,0.2,0.18,0.57,0.18,0.0,0.75,0.0,0.58,0.0,0.58,0.11,0.11,0.15,5.0,0.0,1.09,1.51,5.0,5.0,0.0,0.09,2.0,0.95,0.01,0.04
2.64,22.0,0.0,1.83,22.0,2.55,0.1,4.4,0.12,0.0,0.4,4.4,0.54,0.07,0.38,4.02,0.38,0.02,4.38,0.02,3.76,0.0,3.76,0.32,0.53,0.05,3.0,-2.0,-0.26,1.7,5.0,9.0,0.0,0.06,1.0,0.94,0.01,0.07
1.01,6.0,0.0,1.88,6.0,1.41,0.13,0.75,0.13,0.0,0.21,0.75,0.2,0.1,0.14,0.61,0.14,0.04,0.71,0.04,0.35,0.0,0.35,0.09,0.09,0.09,1.0,0.0,0.06,0.23,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
1.41,16.0,0.0,1.25,16.0,1.06,0.23,3.0,0.11,0.0,0.94,3.0,0.61,0.26,0.8,2.2,0.8,0.81,2.19,0.81,2.0,0.0,2.0,0.55,0.5,0.36,12.0,0.0,9.2,3.55,12.0,13.0,0.01,0.05,1.0,0.95,0.04,0.2
1.05,5.0,1.0,2.46,4.0,1.41,0.06,0.33,0.75,0.01,0.14,0.33,0.11,0.09,0.26,0.08,0.25,0.02,0.32,0.01,0.31,0.0,0.31,0.08,0.08,0.05,0.0,-2.0,-1.12,0.91,2.0,3.0,0.0,0.13,2.0,0.92,0.01,0.03
3.0,7.0,0.0,2.49,7.0,1.81,0.05,2.0,0.2,0.0,0.31,2.0,0.3,0.06,0.17,1.83,0.17,0.0,2.0,0.0,2.0,0.0,2.0,0.18,0.28,0.17,0.0,-3.0,-2.47,1.03,3.0,6.0,0.0,0.06,1.0,0.94,0.0,0.02
1.95,4.0,0.0,1.43,4.0,0.73,0.03,0.44,0.29,0.0,0.14,0.44,0.1,0.13,0.07,0.38,0.07,0.0,0.44,0.0,0.38,0.0,0.38,0.08,0.08,0.13,8.0,0.0,2.51,2.99,8.0,8.0,0.0,0.19,2.0,0.83,0.02,0.05
1.34,20.0,1.0,5.2,19.0,5.23,0.17,1.25,0.3,0.0,0.31,1.25,0.31,0.02,0.13,1.12,0.13,0.04,1.21,0.03,0.94,0.0,0.94,0.18,0.2,0.0,17.0,-3.0,8.73,7.28,20.0,23.0,0.02,0.52,3.0,0.68,0.03,0.05
0.49,3.0,0.0,1.07,3.0,0.38,0.12,1.0,0.06,0.0,0.38,1.0,0.34,0.1,0.22,0.78,0.22,0.17,0.83,0.17,1.0,0.0,1.0,0.35,0.33,0.12,1.0,0.0,0.96,0.19,1.0,1.0,0.0,0.02,1.0,0.98,0.01,0.05
2.39,29.0,0.0,4.37,29.0,5.87,0.13,15.0,0.38,0.0,1.39,15.0,3.38,0.01,0.05,14.95,0.05,0.02,14.98,0.02,14.93,0.0,14.93,2.51,4.37,0.01,0.0,-15.0,-7.29,3.29,15.0,27.0,0.01,0.38,4.0,0.73,0.06,0.25
3.0,29.0,1.0,7.52,28.0,7.77,0.06,0.46,0.1,0.0,0.12,0.46,0.14,0.0,0.36,0.1,0.36,0.0,0.46,0.0,0.24,0.0,0.24,0.06,0.07,0.0,0.0,-5.0,-1.37,1.89,5.0,5.0,0.0,0.17,2.0,0.86,0.0,0.01
2.25,8.0,0.0,2.14,8.0,1.76,0.09,1.14,0.05,0.0,0.22,1.14,0.23,0.01,0.52,0.63,0.52,0.01,1.13,0.01,0.7,0.0,0.7,0.13,0.14,0.03,5.0,-10.0,1.41,5.2,15.0,30.0,0.01,0.32,3.0,0.74,0.03,0.06
